,Brand,Engine Size,Fuel Type,Transmission,Mileage,Condition,Price,Model,Car_Age
2204,BMW,2.5,Petrol,Manual,35797,Used,45092.24,X5,11
2205,BMW,4.9,Hybrid,Manual,215838,Like New,15072.58,5 Series,3
2206,Toyota,3.4,Diesel,Automatic,102339,Like New,94132.36,RAV4,19
2207,Mercedes,2.1,Hybrid,Manual,113431,Like New,9207.81,C-Class,18
2208,Toyota,1.8,Petrol,Automatic,232275,Used,76225.56,Prius,21
2209,BMW,2.7,Electric,Automatic,283317,Used,11785.16,X3,5
2210,Tesla,5.7,Hybrid,Automatic,144294,New,49393.1,Model X,12
2211,Mercedes,2.7,Hybrid,Manual,181136,Used,21664.07,C-Class,22
2212,Mercedes,5.9,Electric,Manual,168082,Like New,18404.29,GLA,3
2213,Audi,3.4,Electric,Manual,253301,New,16960.31,Q5,16
2214,Audi,1.9,Petrol,Automatic,18095,Used,48014.73,A3,6
2215,Honda,5.5,Hybrid,Manual,123554,Used,53971.07,Accord,11
2216,Ford,3.3,Hybrid,Manual,234989,Like New,17671.53,Explorer,8
2217,Audi,4.5,Petrol,Automatic,89023,New,98042.59,Q7,6
2218,Toyota,5.9,Hybrid,Manual,107181,Used,29487.76,Corolla,13
2219,Audi,1.3,Diesel,Manual,222310,Used,48589.93,A3,18
2220,Honda,1.5,Diesel,Manual,282744,Like New,25545.61,CR-V,17
2221,Mercedes,4.6,Diesel,Automatic,264610,New,51922.65,GLA,10
2222,Honda,2.4,Hybrid,Manual,256349,New,76821.58,Civic,7
2223,Mercedes,1.9,Diesel,Automatic,176169,New,54504.69,E-Class,10
2224,Tesla,1.2,Diesel,Automatic,53276,New,32136.64,Model X,19
2225,Tesla,1.1,Petrol,Automatic,269072,Like New,28597.68,Model 3,12
2226,Mercedes,4.9,Petrol,Manual,205719,Used,77098.77,C-Class,12
2227,Ford,1.7,Electric,Manual,171960,Used,16232.63,Explorer,22
2228,Audi,3.3,Electric,Manual,226097,New,40146.82,Q7,11
2229,Toyota,4.0,Electric,Automatic,174904,New,19390.86,Prius,23
2230,Toyota,3.1,Electric,Automatic,116196,New,29507.7,Camry,21
2231,BMW,1.1,Petrol,Manual,9404,Used,19504.91,X5,25
2232,Mercedes,4.9,Petrol,Automatic,209190,Used,89243.39,E-Class,23
2233,Toyota,1.1,Petrol,Manual,113187,New,74530.9,Prius,11
2234,Ford,4.8,Diesel,Manual,27684,Like New,58288.09,Fiesta,2
2235,Mercedes,5.5,Diesel,Manual,68591,Used,26320.4,GLA,18
2236,Ford,3.2,Electric,Manual,208794,Used,53471.55,Fiesta,22
2237,Toyota,3.7,Diesel,Manual,264826,New,54479.15,RAV4,24
2238,Toyota,3.4,Hybrid,Manual,111186,Like New,61088.35,Corolla,2
2239,BMW,2.9,Petrol,Manual,243181,New,10708.09,3 Series,2
2240,Toyota,5.4,Electric,Automatic,21832,New,97425.69,Prius,16
2241,Mercedes,5.5,Electric,Manual,16997,Like New,49216.7,GLC,22
2242,Tesla,2.7,Hybrid,Automatic,296784,Like New,93020.52,Model Y,23
2243,Mercedes,4.1,Diesel,Automatic,40491,Like New,5931.77,E-Class,24
2244,Mercedes,5.6,Electric,Manual,63043,Used,28518.05,E-Class,9
2245,BMW,5.8,Diesel,Automatic,128568,New,14879.58,3 Series,3
2246,BMW,3.5,Diesel,Automatic,72725,Used,78113.54,3 Series,5
2247,Toyota,3.3,Hybrid,Automatic,128131,Like New,35411.88,RAV4,2
2248,Honda,2.4,Electric,Manual,45520,Used,84846.79,Fit,6
2249,Honda,5.8,Diesel,Manual,109869,Like New,84076.61,Civic,3
2250,BMW,1.7,Diesel,Manual,64442,Like New,68440.51,5 Series,13
2251,Toyota,3.9,Hybrid,Manual,261025,New,68249.27,Camry,21
2252,Honda,2.4,Hybrid,Manual,152842,New,71515.17,CR-V,5
2253,Toyota,2.4,Diesel,Automatic,178570,New,69007.56,Corolla,17
2254,Toyota,3.0,Hybrid,Automatic,123447,Used,41756.29,RAV4,4
2255,Toyota,6.0,Diesel,Manual,61477,New,69868.63,Corolla,20
2256,Audi,1.3,Electric,Automatic,244,Like New,90253.66,Q7,21
2257,Mercedes,3.9,Petrol,Automatic,177561,New,36594.48,GLA,16
2258,Toyota,1.4,Hybrid,Automatic,290534,Used,94764.46,Camry,18
2259,Audi,1.8,Petrol,Automatic,10247,New,6290.25,Q7,19
2260,BMW,3.2,Diesel,Manual,200123,New,38162.84,3 Series,19
2261,Honda,3.6,Diesel,Manual,190791,New,17549.35,Accord,20
2262,Mercedes,2.3,Diesel,Manual,207358,Used,17028.88,GLA,5
2263,Tesla,2.6,Petrol,Automatic,291727,Like New,82465.8,Model S,6
2264,Honda,1.4,Diesel,Automatic,139148,Like New,92244.99,Accord,23
2265,Mercedes,2.5,Hybrid,Manual,146123,Like New,78887.03,E-Class,7
2266,Tesla,5.8,Electric,Manual,28670,New,97778.49,Model Y,4
2267,Honda,5.7,Electric,Automatic,10236,New,25551.25,Civic,11
2268,Mercedes,2.7,Hybrid,Manual,35568,Used,18375.99,E-Class,22
2269,Honda,3.9,Electric,Manual,107327,Like New,54466.86,Accord,14
2270,Honda,5.5,Petrol,Automatic,255745,New,83758.57,Fit,20
2271,Tesla,1.0,Diesel,Automatic,278496,New,8784.71,Model Y,7
2272,Honda,5.1,Diesel,Manual,125721,New,99578.74,CR-V,22
2273,Honda,5.7,Diesel,Automatic,259291,Used,62213.36,CR-V,11
2274,Tesla,1.5,Petrol,Manual,156228,Like New,97999.47,Model 3,17
2275,BMW,1.8,Petrol,Automatic,55904,Used,39682.76,X3,21
2276,Toyota,5.8,Petrol,Automatic,278252,Like New,48512.26,Camry,13
2277,Ford,3.7,Hybrid,Manual,264997,Like New,76474.34,Fiesta,3
2278,Audi,1.1,Petrol,Automatic,266320,New,80306.54,A4,8
2279,Ford,2.3,Electric,Manual,100459,New,27138.14,Explorer,21
2280,Ford,3.2,Hybrid,Automatic,185922,New,93331.1,Mustang,10
2281,Mercedes,4.5,Hybrid,Manual,137901,New,87405.2,E-Class,7
2282,Toyota,4.7,Hybrid,Automatic,123225,New,6729.5,RAV4,12
2283,Mercedes,6.0,Petrol,Automatic,235847,Like New,17213.97,GLA,10
2284,Toyota,2.4,Hybrid,Manual,221738,New,52129.23,Corolla,11
2285,Tesla,3.7,Petrol,Automatic,110893,New,48790.77,Model S,4
2286,Tesla,3.7,Petrol,Manual,242726,Used,72297.13,Model X,22
2287,Toyota,3.0,Hybrid,Automatic,196914,Used,13522.58,Camry,19
2288,Honda,1.8,Diesel,Automatic,181880,Like New,66261.25,Civic,10
2289,BMW,5.9,Diesel,Manual,6611,Like New,63555.14,3 Series,2
2290,Honda,5.3,Hybrid,Automatic,247524,Used,27193.86,CR-V,4
2291,BMW,3.5,Diesel,Automatic,295187,Used,56527.43,X3,5
2292,Mercedes,4.0,Electric,Manual,136343,New,26109.68,E-Class,4
2293,BMW,2.1,Electric,Automatic,190191,New,18957.69,X3,5
2294,Mercedes,3.7,Petrol,Manual,142645,Like New,59447.82,GLA,18
2295,Tesla,4.5,Diesel,Manual,152481,Used,97860.06,Model Y,9
2296,Ford,3.6,Electric,Manual,286608,Like New,27508.67,Mustang,10
2297,Tesla,6.0,Hybrid,Automatic,249220,New,38756.93,Model 3,3
2298,Tesla,4.1,Diesel,Automatic,118523,Like New,29374.46,Model 3,16
2299,Ford,2.9,Electric,Manual,20662,Like New,30313.68,Explorer,16
2300,BMW,4.9,Electric,Automatic,280372,Like New,43398.25,X3,24
2301,BMW,1.9,Hybrid,Manual,60721,New,71676.27,3 Series,17
2302,Mercedes,2.9,Petrol,Automatic,138458,Like New,8686.43,GLC,9
2303,Honda,2.7,Hybrid,Manual,269006,New,95926.8,Fit,15
2304,Mercedes,3.2,Petrol,Manual,40108,Used,9396.59,C-Class,16
2305,Honda,4.9,Electric,Automatic,91788,Like New,88719.05,Civic,4
2306,Tesla,3.4,Petrol,Manual,244437,Like New,89965.92,Model Y,9
2307,Ford,5.0,Electric,Manual,237011,New,54826.47,Focus,22
2308,Tesla,3.9,Electric,Automatic,158273,Like New,18014.7,Model S,10
2309,Toyota,2.7,Diesel,Manual,49966,New,58688.87,Camry,6
2310,BMW,5.0,Petrol,Manual,185846,Like New,64720.06,3 Series,11
2311,Honda,2.2,Petrol,Automatic,272530,Used,86487.1,Accord,5
2312,Mercedes,2.1,Petrol,Manual,77228,Used,57335.06,C-Class,21
2313,Ford,3.5,Hybrid,Manual,146297,Used,44017.39,Focus,20
2314,Honda,2.3,Diesel,Manual,43021,Like New,84637.66,Fit,9
2315,Mercedes,1.0,Diesel,Manual,149333,Like New,98190.42,E-Class,25
2316,BMW,4.2,Diesel,Manual,252646,Used,66284.8,X5,7
2317,Tesla,3.6,Hybrid,Manual,86755,Used,88066.77,Model Y,22
2318,BMW,3.2,Petrol,Manual,66330,New,61879.84,3 Series,9
2319,Audi,5.8,Petrol,Manual,178438,New,70529.86,A3,17
2320,Toyota,3.9,Petrol,Automatic,45313,Used,70375.88,Prius,2
2321,Audi,5.3,Diesel,Manual,234729,Used,71954.76,Q5,24
2322,Ford,1.7,Diesel,Manual,232783,Like New,35496.28,Focus,18
2323,Honda,3.8,Electric,Automatic,289176,Used,59687.83,Civic,11
2324,Ford,5.3,Hybrid,Manual,148430,New,61442.88,Focus,19
2325,Tesla,3.9,Hybrid,Manual,28365,New,34931.8,Model Y,20
2326,Mercedes,4.6,Diesel,Manual,275333,New,38235.97,GLC,25
2327,BMW,2.9,Electric,Manual,7248,New,77413.44,3 Series,11
2328,Audi,1.5,Petrol,Manual,4369,New,60358.76,Q7,3
2329,Audi,3.3,Diesel,Manual,290749,New,19175.06,A3,19
2330,Tesla,3.0,Hybrid,Automatic,171955,Used,84575.51,Model X,9
2331,Audi,5.3,Hybrid,Automatic,33055,New,88895.86,Q5,24
2332,Tesla,2.2,Hybrid,Automatic,199803,New,49283.41,Model 3,17
2333,Ford,5.8,Petrol,Automatic,269594,New,24846.21,Focus,17
2334,BMW,5.8,Hybrid,Automatic,133997,New,95022.62,5 Series,13
2335,Honda,2.2,Petrol,Manual,50272,Used,88815.61,Civic,20
2336,Mercedes,2.7,Petrol,Manual,5310,Like New,28216.27,GLA,20
2337,Honda,5.5,Petrol,Manual,31817,Like New,14081.4,Fit,6
2338,Ford,5.8,Diesel,Manual,215888,Like New,46862.09,Mustang,6
2339,Mercedes,3.2,Petrol,Manual,82641,Like New,69257.71,C-Class,5
2340,Audi,2.6,Electric,Automatic,215155,New,21661.92,Q7,23
2341,Toyota,3.6,Hybrid,Automatic,207382,Like New,53755.2,Corolla,9
2342,Ford,4.4,Diesel,Manual,15457,Like New,45414.47,Explorer,9
2343,Ford,2.4,Hybrid,Manual,42311,Used,89602.36,Mustang,14
2344,BMW,4.7,Petrol,Manual,151958,Used,45808.83,X5,10
2345,Honda,1.3,Diesel,Automatic,123573,Used,55708.76,Accord,11
2346,Ford,1.2,Electric,Automatic,298325,New,95752.19,Fiesta,13
2347,Ford,2.9,Petrol,Manual,164334,New,33470.72,Focus,3
2348,Audi,2.8,Hybrid,Automatic,263272,New,32454.14,A3,25
2349,Audi,2.6,Electric,Manual,79522,Used,80961.53,A3,9
2350,Mercedes,3.5,Petrol,Automatic,163394,Like New,31366.2,E-Class,23
2351,Tesla,2.6,Electric,Automatic,48929,Used,84027.26,Model 3,11
2352,Tesla,2.0,Petrol,Manual,81696,New,14075.88,Model 3,22
2353,Toyota,2.5,Diesel,Automatic,271952,Used,15569.82,Corolla,22
2354,Tesla,5.9,Petrol,Automatic,95148,Like New,90625.72,Model X,8
2355,BMW,3.1,Diesel,Manual,283869,New,56377.17,5 Series,9
2356,Toyota,3.2,Petrol,Automatic,220026,Like New,73287.36,Camry,7
2357,Mercedes,3.9,Petrol,Manual,83576,Like New,26402.44,C-Class,15
2358,Audi,5.9,Hybrid,Automatic,20557,New,20796.06,A4,6
2359,Tesla,2.2,Electric,Manual,21825,Like New,84320.65,Model Y,23
2360,Honda,4.4,Electric,Manual,271142,Used,39069.22,Fit,18
2361,Audi,4.6,Electric,Automatic,36080,Like New,48228.1,A3,12
2362,BMW,4.0,Petrol,Automatic,258815,Like New,7657.33,X5,25
2363,Audi,1.4,Petrol,Manual,188869,Like New,41658.67,Q5,12
2364,BMW,4.4,Petrol,Automatic,146874,Used,78191.59,5 Series,24
2365,BMW,1.3,Diesel,Automatic,42407,Like New,83021.14,3 Series,3
2366,BMW,4.0,Diesel,Automatic,120283,Like New,71381.7,X5,22
2367,Mercedes,4.7,Hybrid,Manual,13338,Used,70757.07,GLC,2
2368,BMW,2.1,Petrol,Manual,76289,New,53092.73,X5,7
2369,BMW,5.2,Electric,Manual,149967,New,56141.29,X3,20
2370,Honda,1.2,Electric,Automatic,178982,New,75550.02,CR-V,25
2371,Toyota,5.2,Hybrid,Automatic,109367,Like New,28493.67,Camry,9
2372,Ford,3.3,Electric,Manual,117486,New,26994.12,Fiesta,18
2373,Toyota,2.1,Hybrid,Manual,214209,Used,95242.86,Corolla,7
2374,BMW,1.7,Petrol,Automatic,256055,Like New,7630.54,3 Series,5
2375,Honda,5.8,Electric,Automatic,136421,Like New,18249.22,Fit,25
2376,Audi,1.4,Petrol,Automatic,153535,Like New,59181.58,Q5,21
2377,Honda,2.0,Diesel,Automatic,74935,New,75094.31,Fit,10
2378,BMW,2.7,Electric,Manual,189864,New,56099.65,X3,20
2379,Honda,4.1,Diesel,Automatic,275830,New,38731.08,Civic,18
2380,Tesla,3.7,Electric,Automatic,63528,Like New,97907.73,Model S,13
2381,Honda,1.6,Petrol,Manual,99811,Used,71866.01,Fit,10
2382,BMW,2.4,Hybrid,Manual,284931,Like New,83982.13,3 Series,23
2383,Mercedes,2.2,Petrol,Automatic,188499,Used,8823.45,E-Class,7
2384,Tesla,2.1,Petrol,Manual,260141,Like New,27412.41,Model S,14
2385,Honda,3.1,Petrol,Automatic,104887,Used,40546.25,Accord,10
2386,Ford,4.5,Electric,Automatic,61086,Like New,22347.13,Mustang,15
2387,Ford,2.1,Hybrid,Manual,255494,Like New,11925.43,Focus,16
2388,Honda,2.8,Diesel,Manual,63308,Used,26383.71,CR-V,6
2389,Mercedes,3.0,Petrol,Automatic,277941,Used,55695.38,E-Class,22
2390,Audi,5.9,Electric,Manual,267446,Used,71095.8,Q7,14
2391,BMW,5.8,Diesel,Automatic,38059,Used,78531.99,X3,3
2392,Ford,5.0,Petrol,Automatic,131980,Used,9078.93,Explorer,24
2393,Audi,2.2,Diesel,Automatic,191324,Used,45658.69,Q7,2
2394,Honda,1.3,Petrol,Manual,143949,Used,16610.1,Accord,4
2395,Audi,2.6,Diesel,Automatic,276383,Used,45964.04,Q7,7
2396,Tesla,2.3,Diesel,Automatic,27313,Like New,46227.71,Model Y,21
2397,Toyota,3.5,Hybrid,Automatic,42103,Used,52330.11,RAV4,18
2398,Ford,4.9,Hybrid,Manual,179480,Used,89818.91,Focus,19
2399,Honda,5.3,Petrol,Automatic,88771,Like New,81484.07,CR-V,12
2400,BMW,5.2,Electric,Automatic,126228,Like New,65488.48,X3,2
2401,Mercedes,2.8,Hybrid,Automatic,91665,New,89113.7,C-Class,3
2402,Tesla,4.4,Diesel,Manual,272678,New,69454.52,Model X,23
2403,Honda,2.6,Hybrid,Automatic,279333,Used,82791.22,CR-V,8
2404,BMW,1.3,Hybrid,Automatic,86067,Used,58558.94,5 Series,10
2405,Mercedes,4.5,Petrol,Manual,273111,New,54895.73,C-Class,3
2406,Mercedes,1.0,Hybrid,Manual,213063,New,73789.24,GLC,7
2407,Honda,3.0,Hybrid,Automatic,270804,Used,6870.48,Fit,7
2408,Tesla,2.6,Diesel,Automatic,129909,New,70585.87,Model 3,8
2409,Audi,4.5,Hybrid,Automatic,140688,Used,93779.23,A4,6
2410,Audi,4.8,Diesel,Manual,75976,Like New,72824.5,A4,10
2411,Mercedes,2.5,Hybrid,Manual,233208,Like New,8495.4,C-Class,18
2412,Audi,5.1,Hybrid,Automatic,179810,New,40899.14,A3,25
2413,Toyota,2.5,Electric,Manual,275251,Like New,81910.22,Corolla,9
2414,Mercedes,3.2,Hybrid,Automatic,192476,Like New,96067.81,E-Class,14
2415,Mercedes,4.6,Diesel,Automatic,94182,Like New,40165.52,C-Class,5
2416,BMW,4.5,Diesel,Manual,243153,Like New,84913.44,5 Series,15
2417,Audi,5.9,Petrol,Automatic,278098,Used,87061.94,Q5,21
2418,Tesla,2.1,Petrol,Manual,279087,Used,16712.21,Model X,14
2419,Mercedes,4.3,Electric,Manual,40725,New,85349.9,C-Class,9
2420,Tesla,4.0,Diesel,Automatic,10110,Like New,35803.74,Model X,20
2421,Toyota,5.6,Diesel,Manual,278606,Like New,61357.58,Corolla,25
2422,BMW,1.8,Diesel,Automatic,185153,Like New,56201.4,X5,21
2423,Honda,4.8,Electric,Manual,66567,New,67990.12,CR-V,12
2424,Tesla,3.8,Diesel,Automatic,182296,Used,75344.14,Model 3,21
2425,Mercedes,2.4,Petrol,Automatic,113394,Like New,46883.7,E-Class,4
2426,Toyota,3.4,Electric,Automatic,148940,Used,89389.53,RAV4,2
2427,Ford,2.7,Petrol,Manual,22222,New,81902.35,Explorer,25
2428,Toyota,3.9,Petrol,Automatic,79794,Used,79615.0,Corolla,8
2429,Toyota,5.4,Electric,Manual,63924,Like New,48533.45,Corolla,10
2430,BMW,3.8,Hybrid,Manual,99854,Used,8569.42,3 Series,17
2431,Honda,4.2,Hybrid,Manual,260038,Used,51764.36,Civic,7
2432,Ford,3.6,Petrol,Manual,243815,New,90352.33,Mustang,4
2433,Audi,1.3,Hybrid,Manual,233127,New,23092.76,A3,21
2434,Audi,2.2,Diesel,Automatic,141295,New,98346.28,Q7,24
2435,Tesla,3.5,Electric,Manual,179238,New,81730.61,Model Y,11
2436,Toyota,2.6,Petrol,Automatic,39369,Used,72433.83,Camry,19
2437,BMW,1.9,Diesel,Automatic,274805,Used,69330.2,3 Series,22
2438,BMW,3.5,Hybrid,Manual,146663,New,60767.46,X5,25
2439,Audi,2.6,Diesel,Automatic,186307,New,73463.68,A3,13
2440,Tesla,2.3,Hybrid,Automatic,270114,Like New,45081.03,Model X,6
2441,Tesla,3.3,Petrol,Manual,47922,Like New,85302.37,Model Y,4
2442,Tesla,1.7,Diesel,Automatic,292899,New,71152.87,Model S,19
2443,Ford,5.6,Electric,Manual,120926,Used,78269.05,Explorer,11
2444,Honda,5.3,Petrol,Manual,19416,New,80286.31,Civic,3
2445,Ford,4.5,Diesel,Manual,13672,Used,13746.65,Explorer,12
2446,Mercedes,1.5,Diesel,Automatic,128145,Used,10285.87,GLA,3
2447,Mercedes,4.9,Hybrid,Automatic,178068,Like New,81093.66,C-Class,7
2448,Honda,5.0,Petrol,Automatic,64,New,29641.48,Accord,4
2449,Audi,4.8,Petrol,Automatic,68835,New,60287.13,A3,2
2450,Honda,1.6,Petrol,Manual,201457,Used,47152.53,CR-V,6
2451,BMW,4.2,Petrol,Manual,247795,New,7093.72,X3,2
2452,Mercedes,5.2,Hybrid,Automatic,116916,Like New,8826.72,C-Class,8
2453,Toyota,3.9,Electric,Manual,195346,Like New,83576.9,Corolla,16
2454,Toyota,4.2,Petrol,Automatic,273010,New,62729.37,Prius,17
2455,Audi,3.3,Hybrid,Manual,3889,New,54765.09,Q7,18
2456,BMW,3.6,Electric,Manual,118194,Like New,94713.45,5 Series,16
2457,Ford,1.2,Electric,Manual,124714,New,21445.93,Explorer,9
2458,BMW,4.2,Hybrid,Manual,31335,Used,29507.23,5 Series,24
2459,Toyota,1.4,Petrol,Manual,50547,New,76890.21,Corolla,20
2460,Toyota,3.2,Electric,Automatic,157234,Used,78647.35,Prius,21
2461,Mercedes,2.5,Petrol,Automatic,220521,New,43465.23,E-Class,17
2462,BMW,3.7,Petrol,Manual,155759,New,95342.95,X3,21
2463,BMW,1.7,Diesel,Automatic,273139,Like New,94134.18,3 Series,8
2464,Toyota,4.5,Petrol,Manual,2631,Used,6178.92,Prius,6
2465,Ford,5.0,Diesel,Manual,137039,Like New,21371.15,Explorer,17
2466,Audi,1.8,Electric,Manual,64471,New,82920.85,Q7,9
2467,Tesla,1.5,Hybrid,Manual,299260,Like New,36845.59,Model Y,9
2468,Audi,1.7,Diesel,Automatic,133014,New,14068.95,Q7,14
2469,BMW,5.4,Hybrid,Manual,47664,New,79574.92,X3,19
2470,Audi,3.6,Electric,Automatic,159141,New,48185.43,Q7,23
2471,Toyota,3.3,Petrol,Manual,87342,Used,51779.02,Corolla,16
2472,Toyota,1.5,Electric,Manual,14407,Used,22705.09,Prius,24
2473,BMW,4.2,Hybrid,Automatic,113926,Used,67785.03,X3,23
2474,BMW,5.3,Electric,Manual,213053,Like New,57367.93,X3,10
2475,Tesla,5.1,Petrol,Manual,17878,New,24633.93,Model X,24
2476,Tesla,4.1,Electric,Automatic,83100,Like New,37331.49,Model X,2
2477,Mercedes,1.4,Petrol,Automatic,223059,Like New,61703.53,GLC,16
2478,BMW,1.6,Diesel,Automatic,43168,New,92862.86,X3,20
2479,Ford,1.2,Hybrid,Manual,250396,Like New,92435.75,Focus,4
2480,Audi,2.3,Petrol,Manual,250481,New,32351.06,A4,15
2481,BMW,1.7,Petrol,Automatic,28004,New,74883.99,3 Series,3
2482,Honda,2.3,Electric,Automatic,282615,New,78674.31,Civic,19
2483,Mercedes,2.9,Diesel,Manual,91820,New,81838.19,GLA,11
2484,Honda,5.7,Petrol,Manual,191239,Like New,59222.42,Civic,20
2485,Toyota,4.1,Diesel,Automatic,102229,Like New,5998.26,Prius,6
2486,Tesla,5.2,Diesel,Automatic,14568,Like New,77359.25,Model 3,17
2487,Audi,4.6,Electric,Automatic,9466,Used,15126.76,A3,4
2488,BMW,1.6,Petrol,Automatic,222129,Like New,16102.78,X3,6
2489,Honda,4.7,Electric,Manual,57324,Like New,62534.36,Fit,14
2490,Audi,2.4,Hybrid,Manual,146539,Used,98434.45,Q5,7
2491,Toyota,4.2,Hybrid,Manual,75955,New,28041.25,Prius,6
2492,Tesla,2.7,Petrol,Manual,147748,New,66352.03,Model X,23
2493,Ford,6.0,Diesel,Automatic,94791,New,33847.1,Focus,11
2494,Mercedes,2.3,Petrol,Manual,162586,Used,90378.98,E-Class,24
2495,Audi,2.4,Petrol,Automatic,22650,Like New,61384.1,Q5,5
2496,Audi,5.7,Hybrid,Manual,77701,Like New,24710.35,A3,24
2497,Ford,1.1,Hybrid,Manual,272827,Like New,29902.45,Fiesta,4
2498,Audi,4.5,Diesel,Manual,229164,Like New,46085.67,Q5,23
2499,Toyota,4.6,Diesel,Automatic,80978,Used,16594.14,RAV4,20
